id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
NCG_336_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,5.365208149,5.248606205,1.864994407,2.535615683,7.055943012,10.32439804,6.538312912,1.424522877,3.011539698,9.178840637,6.094899178,1.379554868,3.233591795,7.831807613,9.210364342,6.188743114,1.514161825,8.813245773,14.80644226,13.71009922,8.437914848,10.48381233,21.9029541,20.89918518,25.4766922,26.09733772,31.37479782,16.74196625,14.42344666,19.80204201,4.525532246,7.106719017,6.285034657,1.696466565,6.534958363,10.36638927,7.412740707,2.758773327,5.497817993,9.919743538,3.523072004,6.436697006,8.078650475,7.765489578,3.164148808,14.66595745,14.05278397,12.84185028,17.83913612,19.48681641,20.61445236,26.33840561,24.54637909,27.64162254,34.58970261,35.08564377,2.060079575,0.94408226,3.34922266,5.675409317,24.20695496,35.12145996
NCG_337_R2256_imp_ch_flt1-45_flt50_rejectedarte_ICA_prep_rf_int,2.478346825,2.292475462,2.039693356,1.613240361,3.932919502,4.29549408,3.141591787,0.628330112,2.719470501,6.380560398,5.436127186,1.676000953,1.000159025,6.408806324,7.437597275,4.303675652,0.500496089,2.940591574,6.202540874,5.029385567,1.354853511,0.868605435,3.301831722,3.323916674,1.801156878,0.509105206,1.099648714,0.326119334,0.490154892,0.270386994,2.347339153,3.672423601,2.815894604,1.629773378,3.466032505,4.77675724,4.096820354,1.952669024,5.411522388,6.288298607,3.872005939,3.403211594,7.372155666,6.150310993,1.765748501,5.336006165,6.22804594,3.259350538,2.273318291,3.662706375,2.802412271,0.673787773,0.948100448,1.688449264,1.023076773,0.507268965,1.157284617,0.62912637,1.003813505,0.495770156,0.635814846,0.493617058
OC_10_ch256_flt1-45_flt50_rejectearte_rch_imp_ICA_prep_rf_int,10.8786211,11.66734505,11.641119,6.51283884,17.37417603,21.49293137,16.06552124,5.350262642,12.02006912,30.7604599,22.11328316,7.504160881,5.658696651,37.63007736,36.8367691,16.27915192,6.556986809,21.02960777,43.90781784,26.076231,10.56653404,19.50341415,39.60137558,45.77394485,49.36801529,36.42235565,65.57940674,22.78976059,27.85680389,44.25099182,9.278517723,17.31828499,15.08687305,8.83073616,11.41071796,22.08174515,19.12763977,10.9304266,26.36111259,28.457201,15.20280838,19.93461418,39.34942627,24.65459824,7.440629959,38.14064789,38.83053589,21.06172943,26.26429176,39.69280624,35.76826859,50.14966583,40.60584259,39.71863937,95.64866638,109.4343872,6.575982571,3.795018435,6.826454639,7.78431797,40.19570923,64.56243134
OC_11_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,3.275054932,3.458298922,3.196446896,2.170908928,4.248906612,5.89492321,4.871097088,1.74812603,2.749252796,6.105642319,4.931400776,1.932287812,3.701417208,5.540222645,7.479389668,4.565716267,0.507035077,1.918378472,9.61463356,7.625005722,1.97030592,5.654829502,9.181847572,15.87117481,8.301042557,1.896448731,15.24782372,7.913064957,6.473333836,5.595027924,2.952634096,3.955951691,4.436980724,2.434913635,4.24049902,5.249183178,5.780336857,2.895432949,4.349166393,6.699007511,4.907437325,3.073668718,6.619267464,6.341547012,1.782338619,7.328018188,12.11767483,5.546955109,4.97837162,13.40993786,10.98908615,4.669440746,9.435988426,11.47027874,9.911029816,6.770981312,1.703069329,0.990351617,2.474932432,0.465152442,7.923413277,4.341258049
OC_12_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,8.508065224,8.951906204,9.051862717,8.722714424,11.8922472,13.25325584,11.61592865,8.462238312,9.77380085,13.76950741,12.82350922,8.776520729,9.30748558,16.89611053,16.77936172,13.31767178,5.871751308,15.58300018,20.64369392,19.25448418,13.07233334,12.27019882,26.71650696,32.36479568,30.9475193,41.95137787,38.44532394,29.63887978,25.09670639,40.33472443,8.532856941,11.27036858,11.86519146,8.706780434,10.92596245,13.19271946,13.05976772,10.27502537,13.84128189,13.77469158,11.38893509,11.23533344,16.03018188,15.50493145,10.5798254,22.19017601,22.11341667,17.87202835,18.85937691,27.50197411,29.61765671,36.26580811,24.24040413,27.50931931,43.24038696,51.65720367,7.172660828,7.589270592,12.82222939,16.31596756,24.1076889,51.9871788
OC_15_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.807546616,0.904143512,1.231969953,0.285811692,0.336528033,0.719659925,0.922178328,0.563707948,0.232951641,0.508027196,0.643435836,0.900122225,0.31150955,0.769453287,0.406547815,4.064800739,0.393924505,1.234569669,0.41553393,0.912863076,1.232468963,1.270207763,1.553351998,0.622743666,2.231014252,1.619372964,2.227929115,2.812379122,2.137936592,3.14406991,0.653297901,0.479236513,0.946855187,0.870794058,0.328124404,0.564230025,0.92516309,0.927470267,0.409985006,0.683005989,1.631457925,0.473875403,0.492251694,0.941879332,1.24572432,1.217142344,0.074797384,2.299309254,2.008408785,0.844121933,1.285416842,2.497541189,2.681582212,2.450008869,4.441392422,4.675127983,0.174850002,0.393434078,0.565220416,0.594862938,2.657399893,3.463863134
OC_16_R2_ch256_flt1-45_flt50_rejeectedarte_rch_imp_ICA_prep_rf_int,1.149376988,1.864401102,1.544303536,0.677827239,0.645636797,1.964942455,3.409454107,1.438882113,1.201808453,1.040095448,3.580706596,6.387928963,1.157605886,7.870592117,1.699225426,12.83035469,1.907085061,5.530742168,4.654381275,4.853725433,7.947281361,2.638031483,5.443619728,4.855445862,5.587924004,2.915300608,6.185807228,3.791703701,4.662050247,5.930528641,0.947547078,1.414952636,1.905682325,1.502478719,0.938695252,1.330897212,2.224400759,2.206622601,2.318174362,1.52144897,9.553415298,4.145324707,3.328551054,4.358537674,10.01590538,8.49388504,3.12413311,8.926681519,5.361875534,5.706643105,4.447200298,5.14211607,4.718319416,4.75339365,6.318786144,4.894335747,0.839354157,2.000142813,1.675386667,2.860726833,4.519569397,4.790334702
OC_17_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,1.347066879,1.639848232,1.33321166,0.660766959,2.067884207,2.938172579,2.488406897,1.035368681,1.890075564,3.822921991,5.514174461,5.069473743,3.40887785,14.34465408,8.753115654,13.0236578,4.282649994,7.440448761,16.26744652,14.56637859,7.423799515,3.341567516,15.15291977,16.92369843,10.84416294,2.460510969,4.399054527,3.518583536,3.91686511,8.804170609,1.754829407,1.953411341,2.463029385,1.375847459,1.681503296,2.840232849,2.479930401,2.240556002,3.083491087,3.987185955,5.555593967,4.70010376,10.7849493,12.9983263,7.712115288,17.43657494,14.85646343,13.88406277,8.965873718,17.03063393,11.05162621,7.328381538,6.996645927,7.046476364,9.160470009,9.086929321,0.937203228,2.130604506,2.250250816,2.052227736,6.939155579,9.081372261
OC_18_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.159402028,0.154495984,0.122374021,,0.322350621,0.369987845,0.28768754,,0.091278806,0.536247969,0.529456258,0.176938504,,0.493020982,1.203969598,0.648252845,,0.534176826,2.122961998,6.834311008,0.574296534,0.35948506,2.030194283,9.835403442,5.374818325,0.845204353,6.773841858,0.771796405,0.529625118,2.067573547,0.091136739,0.502077103,0.218785942,0.292262465,0.091604181,0.375005901,0.288320392,0.291711926,0.34983936,0.546495557,0.313627064,0.198383749,0.782491863,0.921258807,0.165208563,1.303916931,3.667065382,2.102402687,2.015109777,2.031782627,6.899407864,2.479568958,2.015458584,2.041675806,4.544295311,2.500462055,,,,,2.011441708,2.506801367
OC_19_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.923429012,0.932541847,0.723421156,0.358481586,1.398582458,1.729324937,0.695405662,0.456566304,0.577496827,1.605282307,0.679299593,0.516906559,1.249656796,2.353270531,1.079865694,0.762243152,0.427012146,5.053133965,1.391183615,1.032551289,0.893456578,1.485822082,2.657970667,2.54809618,,,1.843315005,0.9607687,,,0.619260728,1.330847263,0.891609907,0.550720036,0.980542719,1.835688472,1.236142159,0.599525213,1.127063036,1.59308362,0.678421259,2.741559029,1.146267891,0.809776127,0.563609123,4.026512146,1.005729198,1.305551767,2.271520615,2.212223053,,,1.794397354,3.401144028,,,0.444707841,0.348541021,1.304977417,0.416324973,1.767249584,
OC_1_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,21.88329124,24.74999619,21.5892849,17.59328651,30.26593208,39.7364006,26.64133644,9.78510952,12.43626976,31.67458725,34.5412178,19.15947723,9.275015831,29.83561707,29.98950958,43.47597122,17.32010841,30.65526199,57.10968781,55.11359024,43.93104935,37.93088913,39.47099686,70.56847382,56.65705109,38.62187195,61.68730927,41.25624466,33.98171616,24.87175941,18.33750153,29.25765991,29.60865211,15.67451859,17.6451416,36.71052551,37.81571198,18.03726768,20.79430771,44.37715912,24.69102287,21.79999352,33.58763123,43.15366364,26.2617569,53.6730957,63.85616302,45.1245575,37.89191818,69.89040375,56.9924736,52.30904388,48.29482269,48.67031479,53.4497757,53.41103745,7.07585907,11.28859234,15.82014084,14.72377491,47.74362183,36.49483871
OC_21_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,2.951016665,3.338526964,2.655451298,1.941054583,4.089307785,6.415390968,6.208172798,1.529588342,2.232063532,6.529877663,5.753571033,2.235613346,4.163831234,10.19859505,7.326747417,7.207715034,2.853746653,9.197240829,9.62591362,8.289347649,5.184230804,4.495851994,9.129896164,11.80249405,7.881191254,6.649618626,8.135015488,5.171023846,3.916741371,3.900504827,1.750370264,3.988815784,4.432573318,1.564708948,2.04983902,5.945077419,6.640402794,2.662274361,4.54576683,7.222075939,4.494293213,6.703158855,7.145390987,6.192218781,3.167086601,13.2474947,10.89995003,7.288778782,6.946908474,10.83222485,9.347919464,8.237800598,8.106622696,8.63862133,7.706254482,6.858496189,4.334448814,1.25406909,3.568863153,3.886957169,8.061530113,6.862488747
OC_23_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.986383975,1.396824241,2.351812601,0.76868844,3.354657173,5.222351074,2.643959761,1.445383549,1.712018967,5.763667107,3.815470695,3.277506113,1.11538589,3.922741175,4.851366043,5.682514668,4.634638786,2.054229498,4.348421097,4.534379959,6.277107716,3.187058687,3.213762999,4.451450825,7.225903988,5.163633347,5.232457161,3.174593925,4.966808319,4.672868252,1.084436297,2.639194489,3.589872599,0.975346327,1.678996444,4.325714111,4.423047066,2.446242332,4.087497234,5.587447166,3.00511241,1.764327288,4.757795811,3.76881218,6.587186813,3.535485268,4.381029606,5.486938477,3.179943323,4.375296116,6.298484325,7.794086456,3.212464094,4.890956879,10.39076233,8.63409996,1.13375175,3.785448074,1.142574668,3.570394754,3.196079493,8.602371216
OC_24_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.782647312,0.874796093,0.832032919,0.560023606,0.766116977,0.884453893,0.763056576,0.415872514,0.737453818,1.510274291,1.828154445,1.105904341,1.128764272,3.267984867,4.120042801,6.691241264,0.833919466,3.953249693,7.621424675,9.04073143,5.221427917,2.596563339,11.36832047,15.01740837,12.30994034,5.402318478,22.50289536,9.988809586,10.93114281,1.90921104,0.510138452,0.627186239,0.58728385,0.469244391,0.74900949,0.773540497,0.97270453,0.464630485,1.051648974,1.490761638,2.36239481,2.018723726,3.759865522,5.025223255,2.598425388,7.459505081,8.2003088,8.730279922,7.058558464,13.03409767,12.91120434,9.948235512,11.19917202,11.38933086,18.57333565,13.53332806,0.531083703,0.474192888,1.013847589,1.599869251,11.13094807,9.028264999
OC_25_R2_ch256_flt1-45_flt50_rejecetdarte_rch_imp_ICA_prep_rf_int,0.670483351,0.730704963,0.696651518,0.232070297,0.563908517,0.73825711,0.447716415,0.329742193,0.470592558,0.933931172,0.732816696,0.36105749,0.34474194,2.23548913,1.357108235,1.091920018,0.616503119,1.756757498,3.0970819,3.028867722,1.885722518,2.448451042,2.906642199,6.7493186,6.417250633,2.114723921,11.52310467,2.864212036,7.637746334,8.300679207,0.597386003,0.557075024,0.544046462,0.517152667,0.492091775,0.564506054,0.661941111,0.398219377,0.830223501,0.763467371,0.574747741,0.685413539,1.743992805,1.334376574,0.667381227,2.889922619,3.533209324,3.494417906,2.695314169,2.924256086,6.457235336,5.021027088,2.977324724,3.048679829,12.8782835,9.176697731,0.230775878,0.219285339,0.501236439,0.550231755,2.872231007,8.628247261
OC_26_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,2.787882566,3.111272812,3.556205511,1.423087835,1.808167458,2.168256998,,2.107867479,1.966088414,2.232792616,,2.642537594,1.29864645,4.385103703,4.139502525,4.058556557,5.284107685,2.931372881,5.470744133,4.848924637,3.828538418,3.202794552,4.976590157,6.898626804,4.193143845,3.534856319,6.212984085,3.94908452,3.06547761,2.049823761,1.759055138,3.036150694,2.653089523,,2.577385426,2.192215919,1.396719933,,1.754339695,2.029955864,2.50865674,1.727670431,4.389685154,3.958273888,3.482171297,4.373959541,6.159330368,4.332685471,3.484942436,5.665219307,5.367043495,3.087000132,4.52867651,5.048869133,3.994994402,3.035462141,1.298379064,3.508929253,3.199588776,3.428777218,4.490407467,2.01218152
OC_27_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,3.70438695,3.678940535,3.112618446,2.552492142,4.162290573,7.481024742,7.015813828,2.094621897,4.105854988,6.54668045,8.597271919,2.953902483,2.753559589,16.86587524,10.90249443,16.03995323,3.546003342,9.990651131,15.29109478,21.21857262,9.9046278,5.851562977,17.8568325,29.86510468,20.22975731,5.399822712,19.97985649,5.940526485,5.976599693,6.557260513,2.836610794,4.19569397,5.536999702,3.048134089,3.995893478,5.836916447,7.770144939,4.942543983,5.163926125,9.816263199,7.422864437,9.391561508,8.386693954,10.37446404,6.238887787,16.27129173,19.65373993,21.15274811,11.55423546,23.11239433,28.66624069,10.96458054,16.55730629,17.55755234,17.34477234,16.94413567,2.814426661,1.854613423,3.240658522,3.363914967,16.38037682,16.61937714
OC_28_R2_ch256_flt1-45_flt50_rejectedare_rch_imp_ICA_prep_rf_int,6.963910103,7.78864336,10.56823444,5.184496403,14.89422035,16.56227303,11.34294415,3.358556747,11.33272457,28.05692673,21.41625595,10.12295532,14.07635403,41.71971512,48.07941055,39.23050308,5.886566639,31.45123863,59.89910126,60.17682648,34.82143021,27.84472466,58.36545563,63.28874588,68.1330719,50.89778137,48.81042099,24.86515045,22.6463623,26.8717041,5.602972984,10.67529202,9.763792038,9.14632988,9.299211502,15.01243496,14.32265282,7.669331551,23.08175087,27.00100517,20.51309013,21.61694717,47.07406616,44.01543045,19.99451447,50.38831329,66.23529816,54.87686539,44.6825943,61.88877487,64.25574493,60.24258804,45.89805984,57.84972,70.78937531,82.67955017,6.66940546,3.489042521,15.71326065,15.19038582,45.50111008,52.51144409
OC_29_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,1.641707897,0.93791151,1.274144173,0.613277197,1.342345953,0.93096596,0.661904454,0.92406714,0.591271043,0.84798795,1.341668725,1.059541583,0.786901772,1.932454944,1.509428978,2.389040709,0.992188632,2.056147814,3.238147497,3.849681139,2.052237511,1.41328764,4.436226845,6.366117001,4.950885773,1.998395801,5.993501663,2.105648041,2.857477903,2.925448418,0.979003072,1.571287632,1.139387012,1.125420213,0.890680432,0.917156339,1.301011682,0.838950455,0.717027009,1.19016397,1.414322138,0.875338972,1.149781466,2.041844368,1.465563774,3.537097931,3.928518057,3.427062035,2.704761028,5.175249577,5.811623096,3.696068287,3.032963276,3.202252388,6.303703785,4.775426865,0.478024364,0.844947159,0.840376496,0.905596435,3.166303396,2.694501162
OC_2_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,16.91782379,20.57827377,18.05462265,3.912876129,11.72463036,26.30474091,14.01741123,6.261205673,13.88022327,13.77798843,13.95917225,14.34662151,5.42463541,27.82643509,19.72715569,18.10081673,6.643440723,27.44372368,26.24278259,21.40983582,16.3981514,23.02635574,25.01803207,30.6219902,21.50417328,8.242822647,20.98959732,7.98243618,9.614145279,6.88536644,8.917984962,18.63368416,21.13414955,11.98945522,11.55430794,12.08974838,18.8575592,10.71056366,14.12128448,16.43440247,21.35909081,13.96070099,27.38698578,18.24693489,13.8843441,27.80455017,26.0733757,20.55574989,24.23086548,26.45481873,21.33772278,17.65646744,23.45627785,23.58802414,19.54590607,10.21897316,3.122447491,4.718854904,5.502188683,6.439263821,23.10352325,8.009102821
OC_30_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.706014037,1.084683061,1.307365775,0.239847675,1.092130899,2.228394032,1.869077086,0.769780517,0.10177277,1.52419436,1.928426862,0.734689236,1.003169775,1.316819072,2.07060051,1.979436278,0.959259272,4.3912673,3.604954958,3.506513357,3.744325638,2.51339674,6.788882256,6.56763649,4.981015205,2.265264034,9.236696243,4.903779507,5.097097397,4.548937798,0.311035246,1.411026478,1.54179585,0.820610583,0.431244552,1.847883701,1.869601011,1.322974801,1.093236685,2.482676268,1.313851357,0.695638537,1.679777145,1.804043055,2.40854001,4.218276024,3.496201277,4.194965839,3.976464272,6.913638115,5.697048187,4.04148531,4.376913548,7.8483181,5.154280663,5.074055672,0.326580465,0.502993524,2.366963148,1.658589363,4.321579933,5.049067497
OC_31_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,5.466104984,5.231211662,5.418089867,3.641476393,5.107443333,6.267230511,5.700048923,4.515895844,2.713764906,10.85529804,10.79919624,3.448314905,,11.02030659,18.38742638,15.02826881,2.236563921,4.267161369,17.78832817,15.33411217,4.634273052,6.676893711,8.83796978,19.59795761,13.82474518,13.70552254,15.65846252,5.80139637,5.763337135,9.183531761,4.129666328,7.890764713,2.998505592,4.533030987,6.002621174,6.211308956,5.728647232,4.048174381,7.518036842,10.78593636,7.57333231,4.957158089,15.87453842,15.1118145,4.474254131,11.12679195,21.0923748,15.22618008,9.05737114,16.53342247,15.25582409,13.73515415,9.038591385,13.07576656,18.009552,17.9971447,2.501250029,3.084116697,3.094249249,4.561970711,8.88826561,18.10116959
OC_33_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,25.09996796,24.08269882,21.97778893,17.38845253,31.12477493,33.63368225,26.31839371,12.7267313,21.02809143,33.56744766,27.94785881,15.23130131,19.02257347,48.88541031,32.1941185,37.0397377,13.86773872,40.20331573,60.18128204,47.29512787,33.55933762,46.45136261,96.32834625,93.80712891,91.62541199,86.93415833,150.5314026,100.2096481,94.10564423,97.77688599,21.38952255,27.49463081,24.73862267,17.63363075,22.27317047,34.26451492,31.23207474,17.54349899,31.11828041,33.18959427,24.10884857,27.64892578,35.79998016,29.51095963,22.86252594,69.42901611,50.18992996,57.02534103,79.47514343,97.54211426,87.46763611,106.8998489,132.0764313,144.1816406,147.2885437,137.0758057,12.82389259,10.08477116,32.27183914,18.43259621,130.2555084,137.6266022
OC_34_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,3.417656898,3.478039503,3.188750505,1.767203689,2.693773508,4.279580593,2.975445271,1.749675393,1.701912999,4.016078949,4.329066277,2.419397116,0.76577884,2.174728394,6.279351711,4.963499546,1.781338096,2.620705128,6.590591431,10.45321751,5.611299992,4.562056541,7.158569813,15.54916477,12.45944309,5.24831295,14.43793106,7.288357735,5.496112347,4.933209419,2.894124031,3.195523024,3.160874128,2.138856888,2.06583643,4.14063406,4.06175518,2.963176966,2.637709141,5.118686676,3.739873409,1.310664058,4.367943764,6.018498421,2.985985041,4.361962318,10.08017635,8.398928642,6.075176716,11.41202641,15.77555084,9.367603302,9.401895523,9.501418114,12.63939476,8.532249451,1.214388728,1.607297659,1.313905239,2.54795289,9.180864334,8.494252205
OC_35_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,10.55547905,10.9793396,11.95301437,8.032764435,13.12065887,15.74730015,14.07699203,6.432010651,6.591594219,15.35762787,16.62306213,8.310111046,2.794986248,13.07936382,20.23305321,17.00081635,4.046579838,8.003185272,19.16139412,20.69535446,18.84634399,12.37825203,20.33250809,29.52300835,32.40356064,25.63832474,23.76713562,14.5206852,8.365283012,21.31246567,8.64347744,12.10375404,12.83419037,7.599191189,8.102481842,15.02326298,15.83930779,9.152496338,12.21121979,17.49677849,14.13751793,5.927719593,15.36280632,19.38202095,10.83257389,16.96137428,22.50739098,21.28750992,28.90043449,23.43330002,25.14927292,22.44584656,29.41194534,29.57213593,32.51026535,21.96441269,4.66355896,4.754475594,3.869652987,11.40586472,29.16392517,21.94587326
OC_37_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,14.4972353,12.27398682,12.31671906,5.629358292,6.919382095,9.11357975,8.239002228,3.890332699,5.966969013,9.570794106,8.247865677,4.880669117,2.631831884,10.31732845,12.47086811,9.314176559,2.102043152,7.229960442,15.89629841,16.45800781,19.4666748,2.140785217,15.46801662,20.23587036,20.5596962,18.45048141,25.24783897,8.493611336,8.930656433,12.72194481,13.95314503,8.753854752,7.400185585,6.526186466,6.901706219,9.133207321,8.467533112,5.313263893,7.81756258,10.20139503,8.218413353,6.222373009,12.23980236,9.296291351,12.2167511,12.62659931,18.83028984,16.44227791,9.793754578,21.14484024,20.19080734,19.86290169,10.29491615,18.38560486,20.82912636,19.98083305,3.087876081,2.967112064,1.640036106,19.46124268,6.843894005,19.73776627
OC_38_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,2.530664921,2.39380908,1.705186009,1.110329151,4.270115376,5.182738304,1.910052061,1.150324821,1.863346457,6.356668472,7.151483536,5.686365128,1.138942719,17.72536278,9.899570465,33.57106018,3.67761755,7.448775768,15.60925388,22.19605827,14.87556839,1.903125763,11.52783203,15.9135561,17.07913017,4.597827435,10.21303272,3.203283548,2.912590265,3.421442747,2.574271441,3.214470625,2.87999177,1.057795763,2.136419535,4.761631489,6.057797432,1.33364749,5.031852722,7.177116394,10.32344341,5.719338894,10.16284466,18.26032448,13.92541981,17.95364952,16.65947342,29.2006588,6.343794823,11.86628437,17.96813393,11.24959469,5.58069849,8.208405495,11.81610775,7.458716869,1.264046431,2.341765881,1.077925086,4.179042816,4.10570097,5.52121973
OC_3_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.369330376,0.566504955,0.805120945,0.329632789,1.006587863,1.139004588,1.089493871,0.226870522,0.766320288,2.281830072,2.303415537,0.840040207,0.251602173,4.470599174,3.856417894,4.50723505,0.204516292,2.625815392,5.600825787,6.399885178,2.89378047,0.947850108,5.27197361,5.600601196,4.994842052,0.978493631,3.061264038,1.310936093,1.157473087,0.930338085,0.470315486,0.750134468,0.859568536,0.304425687,0.637524724,1.133565545,1.16553247,0.405840605,2.209916353,2.154203176,2.21480751,1.247682452,4.12110281,4.729193211,1.620923996,4.93265152,5.956161499,5.026936054,0.946671605,5.266480923,5.943210602,3.347818851,2.457216263,2.495250463,2.943599224,2.39744091,0.28851226,0.204516634,0.778330326,0.705222189,2.433341026,1.006054878
OC_4_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,9.521380424,8.2314291,4.966432095,8.33373642,22.95898628,17.27367973,9.264260292,2.976988316,11.47908878,18.14343071,15.42529202,6.31600666,5.900658607,19.61918449,24.79786682,23.70253372,9.522999763,17.84811211,34.21216583,41.83696747,20.16877556,12.86726952,36.04309845,50.7900238,42.15400314,14.75887394,41.23057938,22.51988792,15.25924301,14.72638893,10.02546692,17.61358261,8.387730598,3.442470551,17.64384079,19.21228027,12.80288029,6.172311783,17.63586807,19.56093979,12.94487381,12.62317944,20.94327736,23.28580666,10.28020096,29.54432487,43.76999664,35.83160782,24.84897995,43.06676865,48.83203888,29.44197845,22.6105957,23.01151848,38.13774109,27.399086,6.338163376,2.999917984,8.595387459,10.31235504,22.4588089,18.36264038
OC_6_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,1.221231699,1.487832785,1.544052362,0.356735766,1.084733605,2.058161736,1.588489294,0.402545154,0.840167403,1.111664772,1.126699328,0.794989705,0.893439054,2.06972003,0.878640652,3.616645575,0.991950989,1.38110745,1.34803319,1.68172133,2.715093613,1.382282972,1.608304024,1.183184624,2.294227362,1.45176661,1.957654834,1.072704315,1.091170788,0.914930761,0.703187764,1.595945716,2.070567608,0.957032025,0.693621218,1.72749114,2.301916838,1.228045702,1.274024963,1.300216675,1.317284942,1.132239223,1.332544565,1.449570417,2.53927803,1.749079227,1.013574243,3.353554487,1.408964038,1.215315104,1.646211505,2.375231028,1.519873381,1.949202657,2.155099154,2.152021885,0.658252776,0.24311386,1.094570279,0.967604339,1.115452766,2.152596712
OC_7_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,4.940880299,4.957154274,3.470910549,5.746161461,6.173061371,6.163928032,5.649328709,1.682983994,1.368585587,7.579443455,7.662938595,3.238046408,1.355441928,2.88352108,7.927629471,9.537101746,2.766369343,4.496690273,4.401659489,11.23330879,16.1952095,6.709217072,8.431152344,10.2989254,17.09147835,9.235588074,8.21513176,4.548456192,3.053395033,3.556188345,5.504498005,6.058553219,5.843970299,2.639626503,5.941883087,6.272828579,8.765365601,2.904897928,6.294689178,11.24217701,4.900581837,1.372154713,4.414397717,7.193739414,8.162033081,8.367769241,7.739697933,16.09104919,6.649383545,8.406126022,16.82099724,19.64244461,5.059033871,8.999093056,9.119522095,8.933599472,1.348761797,1.899630547,1.362470984,8.44696331,4.88173151,8.37012291
OC_9_R2_ch256_flt1-45_flt50_rejectedarte_rch_imp_ICA_prep_rf_int,0.914790392,0.964613438,0.973804891,0.591526031,0.288564444,0.385096639,0.424223155,0.454107404,0.378433108,0.364504606,0.709789217,0.533968687,0.450088829,0.602422297,0.956895411,1.060854316,0.709890604,0.495083362,1.050713062,1.678135514,1.524387717,0.317130208,1.001782179,3.446054935,6.530637264,2.887506962,9.478383064,2.632792473,5.488351345,9.261100769,0.716169357,0.450559825,0.622611821,0.72844559,0.452345312,0.2991862,0.327325046,0.630542338,0.396585196,0.534236789,0.645708621,0.468764246,0.697868526,0.869207799,0.957009375,0.952625334,1.300058722,2.107106447,0.53010875,1.850795865,6.270421982,6.29167366,0.713085592,2.501889706,13.67257023,12.08919144,0.473333031,0.405802697,0.316246092,0.797813952,0.702668428,7.58869648
UID_101_R2256_imp_ch_flt1-45_flt50_rejectedarte_rch_ICA_prep_rf_int,0.325637192,0.327815861,0.288405955,,0.36803934,0.735984981,0.826401174,0.180020258,0.494769096,1.214300156,1.264040232,0.789333284,0.215362743,2.778330564,1.347270608,2.761792183,0.529753447,0.899186552,2.092736483,1.984152436,1.502537012,0.198009893,1.599578142,2.232929707,2.189587593,1.32229352,2.336799383,0.416905254,1.070509791,1.064558744,0.100903638,0.369276732,0.474823564,0.270897716,0.109164424,0.620639324,0.839562416,0.384996206,1.045021892,0.937863052,1.403657794,1.032762885,2.119750261,1.683400512,1.213250279,2.476781607,1.809313655,2.018371344,0.685346127,1.894331932,2.480031252,2.155117273,0.342171282,1.085350633,2.43716383,2.091617823,0.215066344,0.527168274,0.29165411,1.089769363,0.334758759,2.098739386
